date,sp500,snp1,sp500Return,snp1Return,top1Ticker,holdingTicker,swapExecuted
2018-12-05,127.747302,104.003749,0.0045563787,0.0161801523,AAPL,AAPL,0
2018-12-06,130.034040,102.474014,0.0179004834,-0.0147084605,AAPL,AAPL,0
2018-12-07,132.963488,101.451564,0.0225283151,-0.0099776562,AAPL,AAPL,0
2018-12-10,134.897644,100.203835,0.0145465201,-0.0122987600,AAPL,AAPL,0
2018-12-11,136.338299,98.840505,0.0106796120,-0.0136055703,AAPL,AAPL,0
2018-12-12,137.151381,97.440498,0.0059637132,-0.0141643046,AAPL,AAPL,0
2018-12-13,137.364629,96.063036,0.0015548322,-0.0141364430,AMZN,AAPL,0
2018-12-14,137.014621,91.735871,-0.0025480183,-0.0450450618,AMZN,AMZN,1
2018-12-17,136.264331,90.218807,-0.0054759847,-0.0165373040,AMZN,AMZN,0
2018-12-18,135.110815,88.909463,-0.0084652824,-0.0145129745,AMZN,AMZN,0
2018-12-19,133.648036,87.834235,-0.0108265107,-0.0120935242,AAPL,AMZN,0
2018-12-20,131.994457,85.744731,-0.0123726458,-0.0237891727,AMZN,AAPL,1
2018-12-21,130.255099,84.621208,-0.0131775074,-0.0131031080,AMZN,AMZN,1
2018-12-24,129.742649,82.745208,-0.0039341998,-0.0221693878,AMZN,AMZN,0
2018-12-25,128.935620,81.311539,-0.0062202309,-0.0173263032,AMZN,AMZN,0
2018-12-26,128.979563,79.082383,0.0003408140,-0.0274150114,AAPL,AMZN,0
2018-12-27,128.755642,75.282289,-0.0017360957,-0.0480523362,AAPL,AAPL,1
2018-12-28,127.257320,75.443592,-0.0116369412,0.0021426396,AAPL,AAPL,0
2018-12-31,125.632915,75.626659,-0.0127647307,0.0024265450,AAPL,AAPL,0
2019-01-01,124.575105,75.696905,-0.0084198483,0.0009288472,AAPL,AAPL,0
2019-01-02,123.329756,75.829467,-0.0099967712,0.0017512195,AAPL,AAPL,0
2019-01-03,123.815522,76.613599,0.0039387571,0.0103407295,AAPL,AAPL,0
2019-01-04,124.369812,77.823482,0.0044767422,0.0157920147,AAPL,AAPL,0
2019-01-07,124.751447,77.585510,0.0030685536,-0.0030578447,AAPL,AAPL,0
2019-01-08,129.277929,76.998489,0.0362840036,-0.0075661158,AAPL,AAPL,0
2019-01-09,129.873218,77.770959,0.0046047168,0.0100322751,AAPL,AAPL,0
2019-01-10,130.416952,78.027677,0.0041866581,0.0033009549,AAPL,AAPL,0
2019-01-11,132.941889,76.883603,0.0193604908,-0.0146624136,AAPL,AAPL,0
2019-01-14,134.879577,75.440406,0.0145754560,-0.0187712019,AAPL,AAPL,0
2019-01-15,138.787414,75.185825,0.0289727809,-0.0033745990,AAPL,AAPL,0
2019-01-16,142.112090,74.481980,0.0239551723,-0.0093614021,AAPL,AAPL,0
2019-01-17,142.340325,73.162221,0.0016060194,-0.0177191720,AAPL,AAPL,0
2019-01-18,141.993854,72.016409,-0.0024341015,-0.0156612433,AAPL,AAPL,0
2019-01-21,140.734576,72.263070,-0.0088685374,0.0034250609,AAPL,AAPL,0
2019-01-22,139.906369,72.593460,-0.0058848882,0.0045720494,AAPL,AAPL,0
2019-01-23,139.475355,71.581351,-0.0030807295,-0.0139421618,AAPL,AAPL,0
2019-01-24,139.605122,70.572025,0.0009303880,-0.0141003976,AAPL,AAPL,0
2019-01-25,140.355383,69.738258,0.0053741651,-0.0118144181,AAPL,AAPL,0
2019-01-28,141.757044,69.091715,0.0099865206,-0.0092709949,AAPL,AAPL,0
2019-01-29,143.851432,68.722224,0.0147744850,-0.0053478224,AMZN,AAPL,0
2019-01-30,146.529717,65.623780,0.0186184124,-0.0450864951,AMZN,AMZN,1
2019-01-31,149.931065,66.403110,0.0232126835,0.0118757280,AMZN,AMZN,0
2019-02-01,154.153643,67.197686,0.0281634635,0.0119659411,AMZN,AMZN,0
2019-02-04,153.139642,66.352806,-0.0065778622,-0.0125730536,AMZN,AMZN,0
2019-02-05,152.481517,65.373160,-0.0042975474,-0.0147642052,AMZN,AMZN,0
2019-02-06,152.164036,64.284739,-0.0020820915,-0.0166493500,AMZN,AMZN,0
2019-02-07,152.112059,63.157852,-0.0003415864,-0.0175296232,AMZN,AMZN,0
2019-02-08,150.151401,61.448978,-0.0128895653,-0.0270571836,AMZN,AMZN,0
2019-02-11,148.371741,59.861193,-0.0118524334,-0.0258390749,AMZN,AMZN,0
2019-02-12,146.797358,58.441282,-0.0106110720,-0.0237200675,AAPL,AMZN,0
2019-02-13,145.513197,56.084707,-0.0087478490,-0.0403238051,AAPL,AAPL,1
2019-02-14,143.982377,55.284237,-0.0105201454,-0.0142725085,AMZN,AAPL,0
2019-02-15,142.262207,53.658973,-0.0119470866,-0.0293983343,AMZN,AMZN,1
2019-02-18,145.219429,53.468523,0.0207871199,-0.0035492586,AMZN,AMZN,0
2019-02-19,148.920727,53.312847,0.0254876254,-0.0029115589,AMZN,AMZN,0
2019-02-20,150.610492,53.184978,0.0113467395,-0.0023984546,AMZN,AMZN,0
2019-02-21,153.028016,53.033103,0.0160515017,-0.0028556041,AMZN,AMZN,0
2019-02-22,153.476904,51.898336,0.0029333728,-0.0213973321,AMZN,AMZN,0
2019-02-25,154.625852,50.929912,0.0074861262,-0.0186600130,AMZN,AMZN,0
2019-02-26,153.852977,49.767949,-0.0049983536,-0.0228149522,AMZN,AMZN,0
2019-02-27,153.666197,48.629763,-0.0012140196,-0.0228698541,AMZN,AMZN,0
2019-02-28,152.111415,48.553810,-0.0101179155,-0.0015618721,AMZN,AMZN,0
2019-03-01,150.882561,48.494466,-0.0080786449,-0.0012222272,AMZN,AMZN,0
2019-03-04,148.876456,48.279918,-0.0132958044,-0.0044241685,AMZN,AMZN,0
2019-03-05,146.956837,47.813004,-0.0128940410,-0.0096709795,AMZN,AMZN,0
2019-03-06,145.167790,48.168106,-0.0121739610,0.0074268953,AMZN,AMZN,0
2019-03-07,143.265936,48.194675,-0.0131010756,0.0005515734,AMZN,AMZN,0
2019-03-08,142.115861,47.091376,-0.0080275543,-0.0228925304,AMZN,AMZN,0
2019-03-11,140.629548,45.874195,-0.0104584612,-0.0258472350,AMZN,AMZN,0
2019-03-12,140.370643,45.338771,-0.0018410393,-0.0116715604,AMZN,AMZN,0
2019-03-13,139.689356,44.520218,-0.0048534854,-0.0180541460,GOOGL,AMZN,0
2019-03-14,140.639808,42.364386,0.0068040421,-0.0484236744,GOOGL,GOOGL,1
2019-03-15,140.954808,43.691993,0.0022397580,0.0313378103,GOOGL,GOOGL,0
2019-03-18,141.608125,43.334453,0.0046349420,-0.0081831926,GOOGL,GOOGL,0
2019-03-19,141.646578,43.123296,0.0002715431,-0.0048727300,GOOGL,GOOGL,0
2019-03-20,141.223884,43.047851,-0.0029841428,-0.0017495128,GOOGL,GOOGL,0
2019-03-21,140.315925,43.081319,-0.0064292154,0.0007774630,NVDA,GOOGL,0
2019-03-22,139.013705,40.593730,-0.0092806307,-0.0577417100,NVDA,NVDA,1
2019-03-25,137.431306,41.491301,-0.0113830434,0.0221110657,NVDA,NVDA,0
2019-03-26,135.686238,42.331721,-0.0126977479,0.0202553340,NVDA,NVDA,0
2019-03-27,133.891807,43.526638,-0.0132248586,0.0282274568,NVDA,NVDA,0
2019-03-28,132.125141,43.761472,-0.0131947284,0.0053951803,NVDA,NVDA,0
2019-03-29,130.474925,43.806971,-0.0124897945,0.0010397172,NVDA,NVDA,0
2019-04-01,129.254984,43.222806,-0.0093500039,-0.0133349944,NVDA,NVDA,0
2019-04-02,127.819723,42.734815,-0.0111041002,-0.0112901307,NVDA,NVDA,0
2019-04-03,126.230654,41.616204,-0.0124321175,-0.0261756161,AMZN,NVDA,0
2019-04-04,124.579264,38.478506,-0.0130823165,-0.0753960842,AMZN,AMZN,1
2019-04-05,124.459686,40.002143,-0.0009598587,0.0395970964,AMZN,AMZN,0
2019-04-08,124.064786,41.888583,-0.0031729109,0.0471584700,AMZN,AMZN,0
2019-04-09,123.392562,41.969393,-0.0054183281,0.0019291823,AMZN,AMZN,0
2019-04-10,122.498396,42.062993,-0.0072465171,0.0022301877,AMZN,AMZN,0
2019-04-11,123.032900,41.353945,0.0043633555,-0.0168568107,AMZN,AMZN,0
2019-04-12,123.474300,40.681210,0.0035876596,-0.0162677431,AMZN,AMZN,0
2019-04-15,122.873318,40.710425,-0.0048672654,0.0007181626,AMZN,AMZN,0
2019-04-16,121.883564,40.673688,-0.0080550784,-0.0009023985,AMZN,AMZN,0
2019-04-17,122.255193,40.817781,0.0030490521,0.0035426518,AMZN,AMZN,0
2019-04-18,122.111001,40.905891,-0.0011794362,0.0021586150,AMZN,AMZN,0
2019-04-19,123.504860,42.883802,0.0114146895,0.0483527322,AMZN,AMZN,0
2019-04-22,124.339713,44.491068,0.0067596758,0.0374795395,AMZN,AMZN,0
2019-04-23,126.939560,45.119030,0.0209092255,0.0141143560,AMZN,AMZN,0
2019-04-24,128.996518,45.450439,0.0162042265,0.0073452120,AMZN,AMZN,0
2019-04-25,127.622088,44.714027,-0.0106547805,-0.0162025351,AMZN,AMZN,0
2019-04-26,126.505115,44.198583,-0.0087521941,-0.0115275579,AMZN,AMZN,0
2019-04-29,131.215967,43.576919,0.0372384297,-0.0140652626,AMZN,AMZN,0
2019-04-30,131.629972,42.804772,0.0031551468,-0.0177191676,AMZN,AMZN,0
2019-05-01,134.701327,42.571094,0.0233332519,-0.0054591567,AMZN,AMZN,0
2019-05-02,138.496678,42.148359,0.0281760429,-0.0099300935,AMZN,AMZN,0
2019-05-03,140.544296,41.428748,0.0147845999,-0.0170732905,AMZN,AMZN,0
2019-05-06,143.162412,40.720997,0.0186284077,-0.0170835722,AMZN,AMZN,0
2019-05-07,143.933181,40.111105,0.0053838778,-0.0149773381,NVDA,AMZN,0
2019-05-08,145.388134,39.024316,0.0101085297,-0.0270944637,NVDA,NVDA,1
2019-05-09,145.339699,38.590873,-0.0003331459,-0.0111069869,NVDA,NVDA,0
2019-05-10,144.981788,38.129399,-0.0024625817,-0.0119581295,NVDA,NVDA,0
2019-05-13,144.720008,36.855196,-0.0018056055,-0.0334178502,AMZN,NVDA,0
2019-05-14,144.757104,33.398976,0.0002563337,-0.0937783755,AMZN,AMZN,1
2019-05-15,145.044935,33.908222,0.0019883720,0.0152473513,AMZN,AMZN,0
2019-05-16,145.533446,34.212281,0.0033679980,0.0089671411,AMZN,AMZN,0
2019-05-17,144.063790,34.456196,-0.0100984093,0.0071294474,AMZN,AMZN,0
2019-05-20,142.894492,34.414437,-0.0081165307,-0.0012119391,AMZN,AMZN,0
2019-05-21,142.052405,34.107083,-0.0058930682,-0.0089309742,AMZN,AMZN,0
2019-05-22,141.536476,33.607775,-0.0036319654,-0.0146394198,AMZN,AMZN,0
2019-05-23,139.672965,34.002483,-0.0131662936,0.0117445604,AMZN,AMZN,0
2019-05-24,137.823773,34.348736,-0.0132394390,0.0101831526,AMZN,AMZN,0
2019-05-27,140.811465,34.750114,0.0216776274,0.0116853766,AMZN,AMZN,0
2019-05-28,144.410175,35.166890,0.0255569374,0.0119935299,AMZN,AMZN,0
2019-05-29,148.882668,35.579605,0.0309707573,0.0117358916,AMZN,AMZN,0
2019-05-30,149.193035,35.992730,0.0020846461,0.0116112913,AMZN,AMZN,0
2019-05-31,149.752466,37.243791,0.0037497096,0.0347587106,AMZN,AMZN,0
2019-06-03,150.422134,37.557776,0.0044718334,0.0084305271,AMZN,AMZN,0
2019-06-04,151.116214,37.871698,0.0046142128,0.0083583647,AMZN,AMZN,0
2019-06-05,151.762527,38.136938,0.0042769310,0.0070036560,AMZN,AMZN,0
2019-06-06,152.283165,37.510709,0.0034306084,-0.0164205485,AMZN,AMZN,0
2019-06-07,152.599321,36.857708,0.0020761077,-0.0174083877,AMZN,AMZN,0
2019-06-10,152.352125,36.154983,-0.0016199088,-0.0190658887,AMZN,AMZN,0
2019-06-11,152.412765,35.526223,0.0003980280,-0.0173906892,AMZN,AMZN,0
2019-06-12,151.540293,34.796268,-0.0057244007,-0.0205469368,AMZN,AMZN,0
2019-06-13,150.954540,34.096111,-0.0038653272,-0.0201215879,AMZN,AMZN,0
2019-06-14,151.584641,33.749360,0.0041741094,-0.0101698182,AMZN,AMZN,0
2019-06-17,152.281821,33.287673,0.0045992798,-0.0136798879,AMZN,AMZN,0
2019-06-18,152.607826,33.251704,0.0021408010,-0.0010805432,AMZN,AMZN,0
2019-06-19,153.103727,33.055331,0.0032495131,-0.0059056574,AMZN,AMZN,0
2019-06-20,153.480832,33.954713,0.0024630628,0.0272084041,AMZN,AMZN,0
2019-06-21,158.434996,34.539103,0.0322787200,0.0172108544,AMZN,AMZN,0
2019-06-24,156.415835,35.217328,-0.0127444153,0.0196364279,AMZN,AMZN,0
2019-06-25,154.626794,36.154984,-0.0114377219,0.0266248428,AMZN,AMZN,0
2019-06-26,152.603409,36.443908,-0.0130856064,0.0079912663,AMZN,AMZN,0
2019-06-27,150.577296,36.917626,-0.0132769821,0.0129985540,AMZN,AMZN,0
2019-06-28,150.008064,36.811671,-0.0037803331,-0.0028700364,AMZN,AMZN,0
2019-07-01,150.028754,37.021290,0.0001379275,0.0056943587,AMZN,AMZN,0
2019-07-02,148.559261,36.410217,-0.0097947447,-0.0165059868,AMZN,AMZN,0
2019-07-03,147.497206,36.043744,-0.0071490295,-0.0100651050,AMZN,AMZN,0
2019-07-04,147.089632,35.462864,-0.0027632643,-0.0161159731,AMZN,AMZN,0
2019-07-05,146.348061,34.967724,-0.0050416305,-0.0139622234,AMZN,AMZN,0
2019-07-08,148.735903,34.741638,0.0163161852,-0.0064655511,AMZN,AMZN,0
2019-07-09,150.454670,34.644737,0.0115558304,-0.0027891912,AMZN,AMZN,0
2019-07-10,151.480004,34.638511,0.0068149058,-0.0001797140,AMZN,AMZN,0
2019-07-11,151.836289,34.727120,0.0023520246,0.0025580992,AMZN,AMZN,0
2019-07-12,151.558020,34.131293,-0.0018326873,-0.0171573807,NVDA,AMZN,0
2019-07-15,150.823556,31.242049,-0.0048460936,-0.0846508861,NVDA,NVDA,1
2019-07-16,149.623787,32.766527,-0.0079547881,0.0487957172,NVDA,NVDA,0
2019-07-17,148.059618,34.657588,-0.0104540127,0.0577131776,NVDA,NVDA,0
2019-07-18,148.706145,34.527337,0.0043666728,-0.0037582160,NVDA,NVDA,0
2019-07-19,149.392683,34.655325,0.0046167376,0.0037068633,NVDA,NVDA,0
2019-07-22,149.993775,33.369526,0.0040235740,-0.0371025054,NVDA,NVDA,0
2019-07-23,150.442766,32.098811,0.0029933965,-0.0380800900,NVDA,NVDA,0
2019-07-24,150.666709,31.033659,0.0014885607,-0.0331835322,NVDA,NVDA,0
2019-07-25,150.609336,29.937106,-0.0003807959,-0.0353343248,NVDA,NVDA,0
2019-07-26,151.039690,29.014031,0.0028574172,-0.0308337906,NVDA,NVDA,0
2019-07-29,151.658044,28.273845,0.0040939883,-0.0255113045,NVDA,NVDA,0
2019-07-30,152.353013,27.357234,0.0045824728,-0.0324190695,AMZN,NVDA,0
2019-07-31,153.038457,25.508962,0.0044990501,-0.0675606381,AMZN,AMZN,1
2019-08-01,151.411018,26.268405,-0.0106341811,0.0297716152,AMZN,AMZN,0
2019-08-02,149.581035,27.304596,-0.0120861958,0.0394463075,AMZN,AMZN,0
2019-08-05,150.143897,27.732628,0.0037629244,0.0156761875,AMZN,AMZN,0
2019-08-06,150.804800,28.315777,0.0044017963,0.0210275341,AMZN,AMZN,0
2019-08-07,151.500526,29.030401,0.0046134211,0.0252376522,AMZN,AMZN,0
2019-08-08,152.147337,29.927344,0.0042693628,0.0308966938,AMZN,AMZN,0
2019-08-09,152.663232,29.521738,0.0033907609,-0.0135530324,AMZN,AMZN,0
2019-08-12,152.977228,29.240168,0.0020567887,-0.0095377232,AMZN,AMZN,0
2019-08-13,153.076821,29.133513,0.0006510310,-0.0036475426,AMZN,AMZN,0
2019-08-14,152.869028,29.228809,-0.0013574428,0.0032710019,AMZN,AMZN,0
2019-08-15,153.343526,28.744466,0.0031039476,-0.0165707273,AMZN,AMZN,0
2019-08-16,154.527478,28.324675,0.0077209156,-0.0146042235,AMZN,AMZN,0
2019-08-19,154.659618,27.830066,0.0008551197,-0.0174621399,AMZN,AMZN,0
2019-08-20,154.172801,27.316556,-0.0031476647,-0.0184516233,AMZN,AMZN,0
2019-08-21,153.163341,27.334479,-0.0065475856,0.0006561229,AMZN,AMZN,0
2019-08-22,151.725495,27.297704,-0.0093876642,-0.0013453837,AMZN,AMZN,0
2019-08-23,154.537661,26.956577,0.0185345597,-0.0124965420,AMZN,AMZN,0
2019-08-26,156.669301,26.710355,0.0137936651,-0.0091340240,AMZN,AMZN,0
2019-08-27,158.081410,26.557350,0.0090133097,-0.0057282756,AMZN,AMZN,0
2019-08-28,158.918094,26.491224,0.0052927413,-0.0024899669,AMZN,AMZN,0
2019-08-29,156.941309,26.466971,-0.0124390172,-0.0009154817,AMZN,AMZN,0
2019-08-30,155.150625,26.450765,-0.0114099007,-0.0006123236,AMZN,AMZN,0
2019-09-02,159.486211,26.905576,0.0279443713,0.0171946432,AMZN,AMZN,0
2019-09-03,165.256605,27.597035,0.0361811448,0.0256994378,AMZN,AMZN,0
2019-09-04,168.447378,27.588520,0.0193079906,-0.0003085404,AMZN,AMZN,0
2019-09-05,172.496865,27.811031,0.0240400699,0.0080653710,AMZN,AMZN,0
2019-09-06,173.291175,27.425306,0.0046047811,-0.0138695168,AMZN,AMZN,0
2019-09-09,174.073797,27.147895,0.0045162285,-0.0101151539,NVDA,AMZN,0
2019-09-10,174.611354,24.914156,0.0030880969,-0.0822803771,NVDA,NVDA,1
2019-09-11,175.341707,25.910751,0.0041827365,0.0400011801,NVDA,NVDA,0
2019-09-12,175.567962,25.278671,0.0012903633,-0.0243945038,NVDA,NVDA,0
2019-09-13,175.459898,25.237313,-0.0006155114,-0.0016361126,NVDA,NVDA,0
2019-09-16,174.122159,25.897909,-0.0076241849,0.0261753784,NVDA,NVDA,0
2019-09-17,172.353769,26.616122,-0.0101560339,0.0277324707,NVDA,NVDA,0
2019-09-18,172.132613,26.972712,-0.0012831470,0.0133975209,NVDA,NVDA,0
2019-09-19,171.268928,27.352823,-0.0050175560,0.0140924472,NVDA,NVDA,0
2019-09-20,168.992282,27.331579,-0.0132928153,-0.0007766687,NVDA,NVDA,0
2019-09-23,166.796888,27.232046,-0.0129910910,-0.0036416983,NVDA,NVDA,0
2019-09-24,164.798518,27.594516,-0.0119808619,0.0133104140,NVDA,NVDA,0
2019-09-25,162.653321,27.161398,-0.0130170851,-0.0156958093,NVDA,NVDA,0
2019-09-26,166.776166,27.816363,0.0253474355,0.0241138296,NVDA,NVDA,0
2019-09-27,170.229500,28.808657,0.0207063994,0.0356730491,NVDA,NVDA,0
2019-09-30,171.254394,29.103337,0.0060206607,0.0102288688,NVDA,NVDA,0
2019-10-01,173.078953,29.441925,0.0106540844,0.0116339767,NVDA,NVDA,0
2019-10-02,175.597070,29.523670,0.0145489497,0.0027764833,NVDA,NVDA,0
2019-10-03,178.982488,29.672507,0.0192794722,0.0050412749,NVDA,NVDA,0
2019-10-04,177.461940,30.193184,-0.0084955173,0.0175474740,NVDA,NVDA,0
2019-10-07,176.390205,30.720376,-0.0060392339,0.0174606041,NVDA,NVDA,0
2019-10-08,175.941214,30.740259,-0.0025454422,0.0006472323,NVDA,NVDA,0
2019-10-09,176.210721,30.770546,0.0015317981,0.0009852557,NVDA,NVDA,0
2019-10-10,176.946220,30.347058,0.0041739779,-0.0137627565,NVDA,NVDA,0
2019-10-11,177.760342,29.903265,0.0046009534,-0.0146239368,NVDA,NVDA,0
2019-10-14,178.419936,28.890006,0.0037105823,-0.0338845501,NVDA,NVDA,0
2019-10-15,179.210201,27.910989,0.0044292400,-0.0338877277,NVDA,NVDA,0
2019-10-16,180.035956,26.900898,0.0046077449,-0.0361897479,NVDA,NVDA,0
2019-10-17,180.794654,25.882081,0.0042141516,-0.0378729689,NVDA,NVDA,0
2019-10-18,181.409059,25.317464,0.0033983560,-0.0218149741,NVDA,NVDA,0
2019-10-21,181.571029,24.664177,0.0008928455,-0.0258037927,NVDA,NVDA,0
2019-10-22,186.884230,24.241046,0.0292623806,-0.0171556925,NVDA,NVDA,0
2019-10-23,191.395070,23.672099,0.0241370848,-0.0234704079,NVDA,NVDA,0
2019-10-24,189.307242,23.664042,-0.0109084742,-0.0003403675,NVDA,NVDA,0
2019-10-25,187.587430,23.537354,-0.0090847692,-0.0053535934,NVDA,NVDA,0
2019-10-28,185.368432,23.540331,-0.0118291396,0.0001264775,NVDA,NVDA,0
2019-10-29,182.981539,24.288843,-0.0128764801,0.0317969972,NVDA,NVDA,0
2019-10-30,181.458917,24.502439,-0.0083211756,0.0087940081,NVDA,NVDA,0
2019-10-31,179.598629,24.766934,-0.0102518434,0.0107946352,NVDA,NVDA,0
2019-11-01,178.834130,25.067763,-0.0042567071,0.0121464023,NVDA,NVDA,0
2019-11-04,177.664920,25.393161,-0.0065379586,0.0129807381,NVDA,NVDA,0
2019-11-05,177.676957,25.645568,0.0000677513,0.0099399249,NVDA,NVDA,0
2019-11-06,177.313968,25.878625,-0.0020429745,0.0090876345,NVDA,NVDA,0
2019-11-07,177.847818,25.194602,0.0030107614,-0.0264319848,NVDA,NVDA,0
2019-11-08,178.173833,24.466486,0.0018331132,-0.0288996546,NVDA,NVDA,0
2019-11-11,178.982932,23.742493,0.0045410645,-0.0295912372,NVDA,NVDA,0
2019-11-12,179.684993,23.047098,0.0039225070,-0.0292890388,NVDA,NVDA,0
2019-11-13,180.433409,22.572505,0.0041651554,-0.0205923047,NVDA,NVDA,0
2019-11-14,181.262607,22.181164,0.0045955902,-0.0173370601,NVDA,NVDA,0
2019-11-15,181.589535,21.781943,0.0018036114,-0.0179982206,NVDA,NVDA,0
2019-11-18,182.171770,21.298003,0.0032063278,-0.0222174793,NVDA,NVDA,0
2019-11-19,181.862318,20.825781,-0.0016986843,-0.0221721225,NVDA,NVDA,0
2019-11-20,181.859701,20.341295,-0.0000143875,-0.0232637742,NVDA,NVDA,0
2019-11-21,180.730809,20.582367,-0.0062074907,0.0118513833,NVDA,NVDA,0
2019-11-22,180.026914,21.045579,-0.0038947177,0.0225052956,NVDA,NVDA,0
2019-11-25,180.439101,20.839140,0.0022895880,-0.0098091756,NVDA,NVDA,0
2019-11-26,180.542383,20.452354,0.0005723951,-0.0185605390,AAPL,NVDA,0
2019-11-27,180.359792,18.731437,-0.0010113503,-0.0841427124,AAPL,AAPL,1
2019-11-28,179.782274,18.886086,-0.0032020325,0.0082561005,AAPL,AAPL,0
2019-11-29,178.793246,18.856568,-0.0055012539,-0.0015629508,AAPL,AAPL,0
2019-12-02,177.414598,18.834270,-0.0077108505,-0.0011825200,AAPL,AAPL,0
2019-12-03,175.683294,18.814885,-0.0097585195,-0.0010292392,AAPL,AAPL,0
2019-12-04,173.722480,18.794608,-0.0111610750,-0.0010776874,AAPL,AAPL,0
2019-12-05,171.560406,18.729622,-0.0124455610,-0.0034576893,AAPL,AAPL,0
2019-12-06,169.298802,18.605732,-0.0131825513,-0.0066146890,AAPL,AAPL,0
2019-12-09,173.099167,18.320587,0.0224476740,-0.0153256551,AAPL,AAPL,0
2019-12-10,176.174069,18.006732,0.0177638181,-0.0171312423,AAPL,AAPL,0
2019-12-11,178.481499,17.690199,0.0130974438,-0.0175786001,NVDA,AAPL,0
2019-12-12,180.120659,16.410960,0.0091839212,-0.0723134222,NVDA,NVDA,1
2019-12-13,180.826142,16.597361,0.0039167271,0.0113582804,NVDA,NVDA,0
2019-12-16,181.276444,16.748761,0.0024902462,0.0091219618,NVDA,NVDA,0
2019-12-17,187.458657,16.859037,0.0341037853,0.0065841231,NVDA,NVDA,0
2019-12-18,192.571829,16.962307,0.0272762654,0.0061254712,NVDA,NVDA,0
2019-12-19,193.196082,16.903221,0.0032416646,-0.0034833674,NVDA,NVDA,0
2019-12-20,193.977223,17.045120,0.0040432574,0.0083948365,NVDA,NVDA,0
2019-12-23,193.001743,16.549581,-0.0050288423,-0.0290722057,NVDA,NVDA,0
2019-12-24,192.394247,16.189167,-0.0031476187,-0.0217778224,NVDA,NVDA,0
2019-12-25,190.597379,15.868817,-0.0093395075,-0.0197879369,AAPL,NVDA,0
2019-12-26,189.215930,15.116881,-0.0072479969,-0.0473844966,AAPL,AAPL,1
2019-12-27,186.864642,15.098799,-0.0124264771,-0.0011961764,AAPL,AAPL,0
2019-12-30,184.786051,15.082924,-0.0111235152,-0.0010513705,AAPL,AAPL,0
2019-12-31,182.332120,15.061067,-0.0132798467,-0.0014491392,AAPL,AAPL,0
2020-01-01,179.946743,15.037513,-0.0130825951,-0.0015638850,AAPL,AAPL,0
2020-01-02,177.886845,14.811451,-0.0114472649,-0.0150332366,AAPL,AAPL,0
2020-01-03,175.616980,14.630601,-0.0127601639,-0.0122101126,AAPL,AAPL,0
2020-01-06,175.044385,14.449245,-0.0032604757,-0.0123956752,AAPL,AAPL,0
2020-01-07,175.034120,14.248329,-0.0000586405,-0.0139049477,AAPL,AAPL,0
2020-01-08,173.378204,14.128385,-0.0094605358,-0.0084181502,AAPL,AAPL,0
2020-01-09,172.213782,13.979828,-0.0067160768,-0.0105147769,NVDA,AAPL,0
2020-01-10,170.042619,13.222985,-0.0126073702,-0.0541382045,NVDA,NVDA,1
2020-01-13,168.084208,13.599212,-0.0115171800,0.0284525078,NVDA,NVDA,0
2020-01-14,165.873084,13.805217,-0.0131548582,0.0151483303,NVDA,NVDA,0
2020-01-15,163.676041,13.929117,-0.0132453249,0.0089748059,NVDA,NVDA,0
2020-01-16,161.863137,13.978615,-0.0110761746,0.0035535697,NVDA,NVDA,0
2020-01-17,159.854857,13.908068,-0.0124072681,-0.0050467439,NVDA,NVDA,0
2020-01-20,158.200219,14.311578,-0.0103508795,0.0290126613,NVDA,NVDA,0
2020-01-21,156.869262,14.798476,-0.0084131160,0.0340212266,NVDA,NVDA,0
2020-01-22,155.894667,14.957842,-0.0062127875,0.0107691372,NVDA,NVDA,0
2020-01-23,155.278330,15.102763,-0.0039535462,0.0096886085,NVDA,NVDA,0
2020-01-24,155.013847,15.298028,-0.0017032854,0.0129291080,NVDA,NVDA,0
2020-01-27,155.010967,15.493359,-0.0000185761,0.0127683473,NVDA,NVDA,0
2020-01-28,155.284035,15.624776,0.0017616018,0.0084821555,NVDA,NVDA,0
2020-01-29,155.781530,15.782843,0.0032037782,0.0101164064,NVDA,NVDA,0
2020-01-30,154.929595,15.388692,-0.0054687805,-0.0249733734,NVDA,NVDA,0
2020-01-31,153.611640,14.964376,-0.0085068015,-0.0275732168,NVDA,NVDA,0
2020-02-03,153.052556,15.615369,-0.0036395956,0.0435028243,NVDA,NVDA,0
2020-02-04,153.090684,16.180030,0.0002491167,0.0361605894,NVDA,NVDA,0
2020-02-05,153.800604,16.199823,0.0046372500,0.0012233224,NVDA,NVDA,0
2020-02-06,155.227197,17.162422,0.0092756070,0.0594203130,NVDA,NVDA,0
2020-02-07,153.254507,17.114795,-0.0127084053,-0.0027750500,NVDA,NVDA,0
2020-02-10,151.514834,17.052129,-0.0113515288,-0.0036615098,NVDA,NVDA,0
2020-02-11,150.108852,17.057509,-0.0092795036,0.0003155331,NVDA,NVDA,0
2020-02-12,149.141213,17.100845,-0.0064462478,0.0025405644,NVDA,NVDA,0
2020-02-13,154.252094,16.646929,0.0342687383,-0.0265434841,NVDA,NVDA,0
2020-02-14,154.691308,16.106515,0.0028473791,-0.0324633085,NVDA,NVDA,0
2020-02-17,152.776725,16.296743,-0.0123768005,0.0118106166,NVDA,NVDA,0
2020-02-18,150.764042,16.477393,-0.0131740175,0.0110850340,NVDA,NVDA,0
